Entity,Code,Year,"GDP per capita, PPP (constant 2011 international $)","Per capita CO2 emissions","Per capita consumption-based CO2 emissions",Total_CO2_emission,Total_population
Canada,CAN,1807,,0.005229019344802735,,3664,700705
Canada,CAN,1808,,0.005168104445359708,,3664,708964
Canada,CAN,1809,,0.005107901633859366,,3664.0000000000005,717320
Canada,CAN,1810,,0.005035713156762685,,3664,727603
Canada,CAN,1811,,0.004970541672375645,,3664,737143
Canada,CAN,1812,,0.004899738564713591,,3663.9999999999995,747795
Canada,CAN,1813,,0.004823534212996423,,3664,759609
Canada,CAN,1814,,0.004742207197179526,,3664.0000000000005,772636
Canada,CAN,1815,,0.004656062602693248,,3664,786931
Canada,CAN,1816,,0.004565459013043457,,3664.0000000000005,802548
Canada,CAN,1817,,0.00447077341695697,,3664,819545
Canada,CAN,1818,,0.004372403736113978,,3664,837983
Canada,CAN,1819,,0.0042707745674442025,,3664,857924
Canada,CAN,1820,,0.004166325537392317,,3664,879432
Canada,CAN,1821,,0.004059150148673021,,3664,902652
Canada,CAN,1822,,0.003949727216574194,,3664,927659
Canada,CAN,1823,,0.0038385343168529885,,3664,954531
Canada,CAN,1824,,0.0037260385417196324,,3664.0000000000005,983350
Canada,CAN,1825,,0.0036126961026463197,,3664,1014201
Canada,CAN,1826,,0.0034989476418391635,,3664.0000000000005,1047172
Canada,CAN,1827,,0.0033852109520443848,,3664,1082355
Canada,CAN,1828,,0.00327188137644049,,3664.0000000000005,1119845
Canada,CAN,1829,,0.003159326090911678,,3664.0000000000005,1159741
Canada,CAN,1830,,0.0030478827030992906,,3664,1202146
Canada,CAN,1831,,0.002937686411596806,,3664,1247240
Canada,CAN,1832,,0.002831147255973883,,3664.0000000000005,1294175
Canada,CAN,1833,,0.0027281655543782814,,3664,1343027
Canada,CAN,1834,,0.002628645056870277,,3664.0000000000005,1393874
Canada,CAN,1835,,0.0025324942372623627,,3664,1446795
Canada,CAN,1836,,0.0024396155208552504,,3664,1501876
Canada,CAN,1837,,0.0023499170089353286,,3664,1559204
Canada,CAN,1838,,0.0022633057235567256,,3664,1618871
Canada,CAN,1839,,0.0021796925705440486,,3664,1680971
Canada,CAN,1840,,0.0020989869409098515,,3664.0000000000005,1745604
Canada,CAN,1841,,0.002022156521758327,,3664,1811927
Canada,CAN,1842,,0.0019490336218938608,,3664.0000000000005,1879906
Canada,CAN,1843,,0.001879381076314977,,3664,1949578
Canada,CAN,1844,,0.001812983614863695,,3664.0000000000005,2020978
Canada,CAN,1845,,0.001749640903395373,,3664,2094144
Canada,CAN,1846,,0.011824182592523953,,25648,2169114
Canada,CAN,1847,,0.014682578730297111,,32976,2245927
Canada,CAN,1848,,0.01733788002431364,,40304,2324621
Canada,CAN,1849,,0.01980346211348907,,47631.99999999999,2405236
Canada,CAN,1850,,0.02356449103247795,,58624,2487811
Canada,CAN,1851,,0.027096762642152324,,69615.99999999999,2569163
Canada,CAN,1852,,0.03180978149271038,,84272,2649248
Canada,CAN,1853,,0.0376074930525186,,102592,2727967
Canada,CAN,1854,,0.04440873316616843,,124576.00000000001,2805214
Canada,CAN,1855,,0.05214515976189228,,150224,2880881
Canada,CAN,1856,,0.06075968558852654,,179536,2954854
Canada,CAN,1857,,0.07141561664915216,,216176.00000000003,3027013
Canada,CAN,1858,,0.0851753532345312,,263808,3097234
Canada,CAN,1859,,0.09954672223436747,,315104,3165388
Canada,CAN,1860,,0.11792514432102119,,381056,3231338
Canada,CAN,1861,,0.13904878487149222,,458000.00000000006,3293808
Canada,CAN,1862,,0.16704669388241603,,560591.9999999999,3355900
Canada,CAN,1863,,0.20583709537398473,,703488,3417693
Canada,CAN,1864,,0.2422388814790967,,842719.9999999999,3478880
Canada,CAN,1865,,0.28783013762887255,,1018592.0000000001,3538865
Canada,CAN,1866,,0.3452732493122172,,1242096.0000000002,3597429
Canada,CAN,1867,,0.43614309009119706,,1593840.0000000002,3654397
Canada,CAN,1868,,0.2548128915949742,,945312,3709828
Canada,CAN,1869,,0.18203338018990062,,685168,3763969
Canada,CAN,1870,,0.320623086782147,,1223776,3816868
Canada,CAN,1871,,0.4603507726957566,,1780704,3868146
Canada,CAN,1872,,0.471081868719439,,1846656,3920032
Canada,CAN,1873,,0.4053816469146058,,1608496.0000000002,3967856
Canada,CAN,1874,,0.40357830786983573,,1623152.0000000002,4021901
Canada,CAN,1875,,0.4601587918319931,,1875968.0000000002,4076784
Canada,CAN,1876,,0.44956946414137267,,1857648.0000000002,4132060
Canada,CAN,1877,,0.48312386312197597,,2022527.9999999998,4186355
Canada,CAN,1878,,0.45591460085155006,,1934592.0000000002,4243321
Canada,CAN,1879,,0.5077751724638261,,2183744,4300612
Canada,CAN,1880,,1.2000891776663158,,5232192,4359836
Canada,CAN,1881,,1.2647506369260344,,5591264.000000001,4420843
Canada,CAN,1882,,1.4779090346263766,,6617184,4477396
Canada,CAN,1883,,1.6390250100142407,,7430592.000000001,4533544
Canada,CAN,1884,,1.872507433930777,,8599408,4592456
Canada,CAN,1885,,1.7736180129368264,,8243999.999999999,4648126
Canada,CAN,1886,,1.8707994136622315,,8797264,4702409
Canada,CAN,1887,,2.134253882357048,,10149280,4755423
Canada,CAN,1888,,2.7692593824640155,,13311312.000000002,4806813
Canada,CAN,1889,,2.324758706742665,,11292448,4857471
Canada,CAN,1890,,2.5296215358807723,,12413632.000000002,4907308
Canada,CAN,1891,,2.8124119956265106,,13941520,4957140
Canada,CAN,1892,,2.773877880647691,,13890224,5007511
Canada,CAN,1893,,2.9364087574387012,,14853856.000000002,5058511
Canada,CAN,1894,,2.7749096323827134,,14179680.000000002,5109961
Canada,CAN,1895,,2.6205895340279666,,13531152.000000002,5163400
Canada,CAN,1896,,2.806693449867336,,14648672,5219192
Canada,CAN,1897,,2.8025977474144583,,14798896.000000002,5280421
Canada,CAN,1898,,2.9349566349538883,,15707568,5351891
Canada,CAN,1899,,3.5269958938290427,,19170048.000000004,5435234
Canada,CAN,1900,,3.7304443152838425,,20628320,5529722
Canada,CAN,1901,,4.2351264553672,,23845312,5630366
Canada,CAN,1902,,4.484675028920978,,25647999.999999996,5719032
Canada,CAN,1903,,4.771662181142367,,27959984.000000004,5859590
Canada,CAN,1904,,5.499877861408094,,33096912.000000004,6017754
Canada,CAN,1905,,5.718961944493916,,35386912,6187646
Canada,CAN,1906,,5.868957772338013,,37387456,6370374
Canada,CAN,1907,,7.172853828306264,,46990800,6551200
Canada,CAN,1908,,7.018619844774175,,47408496,6754675
Canada,CAN,1909,,6.5029705841602,,45385968.00000001,6979267
Canada,CAN,1910,,7.1901976597288675,,51622096,7179510
Canada,CAN,1911,,8.169495261096177,,60269136.00000001,7377339
Canada,CAN,1912,,8.854234725332118,,67271040,7597612
Canada,CAN,1913,,10.132904985777417,,79281632,7824176
Canada,CAN,1914,,8.526885704007178,,68381232,8019485
Canada,CAN,1915,,7.508645034974521,,61115520.00000001,8139354
Canada,CAN,1916,,9.323902198931377,,76456688.00000001,8200074
Canada,CAN,1917,,10.319401253393277,,85242960.00000001,8260456
Canada,CAN,1918,,10.6932162543279,,89518848.00000001,8371555
Canada,CAN,1919,,8.905030416140363,,76090288.00000001,8544641
Canada,CAN,1920,,9.63012018725139,,84378256.00000001,8761911
Canada,CAN,1921,,8.977619372271581,,80483424.00000001,8964896
Canada,CAN,1922,,7.591192416145044,,69209296,9117052
Canada,CAN,1923,,10.064391267809432,,92981328,9238644
Canada,CAN,1924,,8.260242699538406,,77383679.99999999,9368209
Canada,CAN,1925,,7.9041297340177,,75247568,9520032
Canada,CAN,1926,,8.746897947789401,,84755648,9689795
Canada,CAN,1927,,9.316229295426014,,91999376,9875173
Canada,CAN,1928,,9.311475175454431,,93783744.00000001,10071846
Canada,CAN,1929,,9.647619718379833,,99037920,10265529
Canada,CAN,1930,,9.030732042348154,,94355328.00000001,10448248
Canada,CAN,1931,,7.148988337530511,,75855792.00000001,10610703
Canada,CAN,1932,,6.528760711590012,,70209568,10753889
Canada,CAN,1933,,6.3876939890268325,,69484096.00000001,10877806
Canada,CAN,1934,,7.270714331464239,,79915503.99999999,10991424
Canada,CAN,1935,,7.099516779029004,,78797984,11099063
Canada,CAN,1936,,7.691782007453236,,86166288,11202383
Canada,CAN,1937,,8.267794332967437,,93486960.00000001,11307364
Canada,CAN,1938,,7.493612429363387,,85547072,11415999
Canada,CAN,1939,,8.239114519656884,,95007519.99999999,11531278
Canada,CAN,1940,,9.321875898383832,,108626608,11652870
Canada,CAN,1941,,10.195407972135074,,120157216,11785425
Canada,CAN,1942,,10.990204138713247,,131083264.00000001,11927282
Canada,CAN,1943,,11.432422218505264,,138066848,12076780
Canada,CAN,1944,,11.489110442060355,,140411808,12221295
Canada,CAN,1945,,10.531654590116476,,130526336.00000001,12393716
Canada,CAN,1946,,10.98298041519964,,138429584,12604009
Canada,CAN,1947,,11.16137775320892,,143555520,12861810
Canada,CAN,1948,,12.064318012373954,,158515632,13139212
Canada,CAN,1949,,10.80962260782913,,145032112,13416945
Canada,CAN,1950,,11.224385057889757,,154144480.00000003,13733000
Canada,CAN,1951,,11.556252876829095,,162688928,14078000
Canada,CAN,1952,,11.036389061959158,,159420640.00000003,14445000
Canada,CAN,1953,,10.827262015503877,,160622432,14835000
Canada,CAN,1954,,10.690852607412268,,162982048.00000003,15245000
Canada,CAN,1955,,10.813405129513846,,169489312.00000003,15674000
Canada,CAN,1956,,11.77914042817251,,189820848,16115000
Canada,CAN,1957,,11.040009661252341,,182833600.00000003,16561000
Canada,CAN,1958,,10.713186945016172,,182177744,17005000
Canada,CAN,1959,,10.58048601589977,,184481354.17322838,17436000
Canada,CAN,1960,,10.79823919109456,,192716174.8434646,17847000
Canada,CAN,1961,,10.63950277593386,,194000693.616378,18234000
Canada,CAN,1962,,11.130331300544201,,206990771.19622052,18597000
Canada,CAN,1963,,11.133969051456068,,210910775.7417323,18943000
Canada,CAN,1964,,12.319940534962688,,237577733.27622047,19284000
Canada,CAN,1965,,12.834572799134774,,251916994.90141734,19628000
Canada,CAN,1966,,12.969281677414475,,259074370.78803155,19976000
Canada,CAN,1967,,13.856680743771975,,281637036.1171654,20325000
Canada,CAN,1968,,14.668021268277656,,303261339.7216405,20675000
Canada,CAN,1969,,14.60733437375453,,307119205.20818895,21025000
Canada,CAN,1970,,15.962253879133456,,341177214.4125985,21374000
Canada,CAN,1971,,16.21714690254134,,352285082.16390556,21723000
Canada,CAN,1972,,17.252019649559095,,380786577.70506835,22072000
Canada,CAN,1973,,17.009353228848465,,381264652.6246383,22415000
Canada,CAN,1974,,17.128515193618142,,389605206.59403825,22746000
Canada,CAN,1975,,17.206848965161072,,396772730.28764915,23059000
Canada,CAN,1976,,17.081822674673656,,398945968.56700325,23355000
Canada,CAN,1977,,17.253592486156187,,407771404.8178153,23634000
Canada,CAN,1978,,17.383707132936355,,415505367.89144474,23902000
Canada,CAN,1979,,18.279329828843924,,441646887.99469805,24161000
Canada,CAN,1980,,18.1356124653297,,442817249.5659553,24417000
Canada,CAN,1981,,17.415203039245224,,429598228.5721012,24668000
Canada,CAN,1982,,16.63227501509634,,414426396.5511555,24917000
Canada,CAN,1983,,16.221431232059366,,408309645.5421663,25171000
Canada,CAN,1984,,16.710525442511937,,425199319.8847162,25445000
Canada,CAN,1985,,16.378930485105386,,421675565.33903813,25745000
Canada,CAN,1986,,15.518487722187205,,404660085.8437536,26076000
Canada,CAN,1987,,16.302412931585714,,430921681.02060515,26433000
Canada,CAN,1988,,16.99649265524411,,455607982.1164737,26806000
Canada,CAN,1989,,17.028502487110444,,462817669.09717476,27179000
Canada,CAN,1990,31299.6545691346,16.793223901213675,17.198943200758826,462502179.46332586,27541000
Canada,CAN,1991,30220.3607817756,16.226276277788223,16.856051214262276,452534619.11123574,27889000
Canada,CAN,1992,30115.2812355584,16.535840322115007,17.002112070071206,466707557.25137395,28224000
Canada,CAN,1993,30578.4456206007,16.343620589812,16.70510840066762,466577680.597953,28548000
Canada,CAN,1994,31646.8102566853,16.688509232247043,16.92033480087822,481647064.9518819,28861000
Canada,CAN,1995,32226.226936923,16.9469569495557,17.213309506461204,494241052.47684246,29164000
Canada,CAN,1996,32394.5778686681,17.30238435135047,17.46109353314373,509693638.2220821,29458000
Canada,CAN,1997,33425.815129343,17.632754829593313,18.43665886845675,524433394.14176434,29742000
Canada,CAN,1998,34424.0520624146,17.757012347445475,18.539889220551768,533101024.69500804,30022000
Canada,CAN,1999,35903.1545325561,18.11500531185932,18.366524531321296,548939005.965273,30303000
Canada,CAN,2000,37431.9169780243,18.684037718863085,18.98394662055586,571507345.7445841,30588000
Canada,CAN,2001,37712.1282353891,18.271726976155865,18.25448736219591,564230929.0236931,30880000
Canada,CAN,2002,38500.3170770124,18.299821958656814,18.687790456211314,570551849.0270021,31178000
Canada,CAN,2003,38805.6711138179,18.65765179014351,17.75743234545881,587492139.5680388,31488000
Canada,CAN,2004,39604.3548611707,18.433719849812174,18.05228086278113,586468797.0217743,31815000
Canada,CAN,2005,40471.2605251176,17.93491426951271,18.16536462643811,576858582.5646068,32164000
Canada,CAN,2006,41203.3504026759,17.543451449638457,17.455866964423915,570811279.8168864,32537000
Canada,CAN,2007,41647.3878092126,18.059945752310252,18.097726018886714,594732073.5693289,32931000
Canada,CAN,2008,41611.2508139689,17.26120321231518,17.666719915742263,575453992.6921635,33338000
Canada,CAN,2009,39924.1959013064,16.092808074133547,16.66427275692849,543067901.2697107,33746000
Canada,CAN,2010,40699.3551293841,16.294372912654858,17.399288416787417,556420246.221338,34148000
Canada,CAN,2011,41565.2712210369,16.40680030493106,16.34965807345387,566674475.732014,34539000
Canada,CAN,2012,41794.5389176845,16.32660311287973,17.26177793687458,570157633.9079859,34922000
Canada,CAN,2013,42339.3788754169,16.35681156578197,17.315282842059474,577346377.8374063,35297000
Canada,CAN,2014,43079.1425247165,16.188861368066867,17.09210669012654,577359551.8307368,35664000
Canada,CAN,2015,43149.4758370305,16.009016849552832,16.491484418730824,576756850.0388399,36027000
Canada,CAN,2016,43238.2596047198,15.503625746981768,15.93660246942172,564068415.5524377,36383000
Canada,CAN,2017,44017.5909063335,15.548809686435172,16.107187433789395,571138877.4021367,36732000
Canada,CAN,2018,,15.33141517858052,,568412217.7458729,37075000
China,CHN,1899,,0.00023897271753561253,,95264,398639648
China,CHN,1902,,0.00023518422342833027,,95264,405061184
China,CHN,1903,,0.004821832912474446,,1963903.9999999998,407294080
China,CHN,1904,,0.00509929064659693,,2088480,409562848
China,CHN,1905,,0.005577827638859873,,2297328.0000000005,411867872
China,CHN,1906,,0.04131208507995677,,17110880,414185824
China,CHN,1907,,0.04043287226736857,,16839744,416486464
China,CHN,1908,,0.05427366592843291,,22731456,418830304
China,CHN,1909,,0.0494186289192876,,20837168,421646016
China,CHN,1910,,0.044120655917448175,,18748688,424941280
China,CHN,1911,,0.06502545273467075,,27846400.000000004,428238464
China,CHN,1912,,0.02260342879712431,,9786544.000000002,432967232
China,CHN,1913,,0.02457463408743246,,10757504.000000002,437748288
China,CHN,1914,,0.03413302555417313,,15106672.000000002,442582272
China,CHN,1915,,0.03595468005223042,,16088624,447469536
China,CHN,1916,,0.0397085876508965,,17964592,452410752
China,CHN,1917,,0.043400231538420854,,19851552,457406592
China,CHN,1918,,0.04550243326040841,,21042352,462444544
China,CHN,1919,,0.05187924078178257,,24255680.000000004,467541152
China,CHN,1920,,0.05677261195874901,,26769184.000000004,471515808
China,CHN,1921,,0.05331255642221213,,25288928,474352192
China,CHN,1922,,0.05594902544694324,,26633616,476033600
China,CHN,1923,,0.06730204111762099,,32151600.000000004,477721024
China,CHN,1924,,0.07320136745487045,,35093792,479414432
China,CHN,1925,,0.06905119772730053,,33221487.999999996,481113856
China,CHN,1926,,0.06128682976249566,,29590464,482819296
China,CHN,1927,,0.06919189767781907,,33525600,484530720
China,CHN,1928,,0.07016068041236029,,34115504.00000001,486248192
China,CHN,1929,,0.0734043958226032,,35819264,487971648
China,CHN,1930,,0.07733935267338697,,37922400.00000001,490337696
China,CHN,1931,,0.08160486290329068,,40260032.00000001,493353344
China,CHN,1932,,0.07766253355402984,,38600240,497025248
China,CHN,1933,,0.08437196060664821,,42216608.00000001,500363008
China,CHN,1934,,0.0978886872157157,,49273472.00000001,503362272
China,CHN,1935,,0.11388383400695222,,57627392.00000001,506019072
China,CHN,1936,,0.1278571985295686,,65039664.00000001,508689888
China,CHN,1937,,0.11845886770170917,,60576912,511375072
China,CHN,1938,,0.1075805279246324,,55304416.00000001,514074592
China,CHN,1939,,0.12995154257008468,,67157455.99999999,516788448
China,CHN,1940,,0.16573171502405376,,86100336,519516352
China,CHN,1941,,0.20605758459211718,,107615344.00000001,522258592
China,CHN,1942,,0.2168885624644772,,113869792,525015200
China,CHN,1943,,0.184364034960076,,97304848.00000001,527786496
China,CHN,1944,,0.18445254812779122,,97865440,530572448
China,CHN,1945,,0.09440049772286989,,50350688.00000001,533373120
China,CHN,1946,,0.05833005587885812,,31275903.999999996,536188480
China,CHN,1947,,0.06231305279735707,,33587888,539018496
China,CHN,1948,,0.044019642790072734,,23852640.000000004,541863552
China,CHN,1949,,0.10861582316558249,,59309168,546045376
China,CHN,1950,,0.14185617532074227,,78647760.00000001,554419008
China,CHN,1951,,0.178491010719129,,101723632.00000001,569908992
China,CHN,1952,,0.2200943396226415,,128221679.99999999,582576000
China,CHN,1953,,0.22600283195187237,,134102400.00000001,593366016
China,CHN,1954,,0.26740031613059884,,161256304,603052032
China,CHN,1955,,0.31178968608595126,,190890736,612241984
China,CHN,1956,,0.34818327646566305,,216348208,621363008
China,CHN,1957,,0.4064642963549882,,256348096,630678016
China,CHN,1958,,0.8205282556817473,,525380960.00000006,640296000
China,CHN,1959,,1.1075634530780771,,720152146.6557481,650212992
China,CHN,1960,,1.1795427459484125,,778979465.7662991,660408000
China,CHN,1961,,0.8211581401904409,,550958537.3429922,670953024
China,CHN,1962,,0.6440993820601542,,439342105.3429922,682102976
China,CHN,1963,,0.627240632618694,,435517638.62975645,694339008
China,CHN,1964,,0.6151792528205944,,435703766.94214803,708254976
China,CHN,1965,,0.6554379539933508,,474680624.8466142,724219008
China,CHN,1966,,0.7023819529367364,,521458880.7323603,742414976
China,CHN,1967,,0.5667903625025424,,432223556.8932284,762580992
China,CHN,1968,,0.5966337890986955,,467805642.96062994,784075008
China,CHN,1969,,0.7145839787072232,,575944671.2289764,805985984
China,CHN,1970,,0.9306020268160625,,770167190.3294488,827601024
China,CHN,1971,,1.0297567165887929,,874016310.7719039,848760000
China,CHN,1972,,1.0683253994967148,,928893995.4000069,869486016
China,CHN,1973,,1.085624341952594,,965646559.1167083,889484992
China,CHN,1974,,1.084341499524634,,985085216.0241472,908464000
China,CHN,1975,,1.2330504438643972,,1142101905.7686138,926241024
China,CHN,1976,,1.263374942640983,,1190964597.6965156,942684992
China,CHN,1977,,1.3617444754456685,,1304402788.2230825,957891008
China,CHN,1978,,1.4968628198481282,,1455257505.795547,972204992
China,CHN,1979,,1.508026368076692,,1487113010.1473608,986131968
China,CHN,1980,,1.4587568735531367,,1458886737.9250479,1000089024
China,CHN,1981,,1.4228314199298882,,1442782384.8654478,1014022016
China,CHN,1982,,1.5277687285908241,,1570468324.5640593,1027948992
China,CHN,1983,,1.5884125862156784,,1655810482.5394938,1042430976
China,CHN,1984,,1.7032363747126407,,1802317095.6059885,1058172032
China,CHN,1985,,1.8146087792637873,,1951773227.7626874,1075588992
China,CHN,1986,,1.8741697349618431,,2052242128.1462235,1095014016
China,CHN,1987,,1.9631420742811458,,2191053006.2794056,1116094976
China,CHN,1988,,2.0635614860162335,,2347763494.150301,1137724032
China,CHN,1989,,2.060578164984757,,2386885124.972623,1158356992
China,CHN,1990,1526.40869902494,2.0565341816263065,1.9422444581463583,2420302108.0000005,1176883968
China,CHN,1991,1645.66636638566,2.1283680966203837,2.0122784994302245,2538923968.4350004,1192897024
China,CHN,1992,1856.72218055136,2.201945882245347,2.054648013490456,2657112405.588,1206711040
China,CHN,1993,2090.03840956191,2.3266785888527273,2.1478752038514504,2835795473.4700007,1218817024
China,CHN,1994,2336.27772051927,2.447311658866501,2.2135014963372983,3010242208.3250003,1230019968
China,CHN,1995,2564.07131651646,2.6311562696144644,2.370594652794197,3265056964,1240920960
China,CHN,1996,2789.25280006157,2.72311333153379,2.4496494111331657,3408346590.688,1251635968
China,CHN,1997,3015.69963078252,2.7056735518959223,2.369117553296381,3414549286.38,1261996032
China,CHN,1998,3221.00262081845,2.5675699371165295,2.243250261533002,3265902620.51,1271981952
China,CHN,1999,3438.07468502092,2.5424086851895846,2.2540862498825778,3258134886.54,1281515008
China,CHN,2000,3700.74364786842,2.595243947887563,2.2945974042222548,3349294776.0000005,1290551040
China,CHN,2001,3980.36449828146,2.6372604005229396,2.391295219578408,3426144061.9352,1299129984
China,CHN,2002,4314.79134256322,2.893206353203111,2.5698148235530622,3782439297.438,1307352064
China,CHN,2003,4718.32634605353,3.3850049212024107,2.9022408883806152,4452310296.2369,1315303936
China,CHN,2004,5164.64109457187,3.874198709451677,3.270382492658952,5125894416.45,1323085056
China,CHN,2005,5719.45536599539,4.336693900740314,3.624184586612228,5771168440.000002,1330776064
China,CHN,2006,6411.0425444815,4.765171338960552,3.859077031227018,6377748015.999999,1338408960
China,CHN,2007,7285.27441480908,5.097905884845322,4.133608564410785,6861750652.000001,1345993984
China,CHN,2008,7947.78795240087,5.448698792770247,4.425142295139644,7375189907.000002,1353569024
China,CHN,2009,8651.72590128034,5.700108973387864,4.868180561630948,7758811768.000001,1361169024
China,CHN,2010,9525.81848339164,6.2101653517678335,5.28427522205546,8500542695.000003,1368811008
China,CHN,2011,10384.3665989406,6.820350561078311,5.7710032495150445,9388199234,1376498048
China,CHN,2012,11145.7515754935,6.959874207360727,5.919063751946668,9633899303,1384205952
China,CHN,2013,11951.2479591608,7.0383265717688825,5.97302343870894,9796527160,1391883008
China,CHN,2014,12758.647789259,7.017280188640141,5.943164493139867,9820360492.28375,1399453952
China,CHN,2015,13569.8915267324,6.906551269386697,5.933451856266194,9716467840.234137,1406848000
China,CHN,2016,14400.8850630561,6.86290168662538,5.987147255888001,9704479431.780571,1414049024
China,CHN,2017,15308.712122905,6.923717127954223,6.015765027600409,9838754028.261343,1421021952
China,CHN,2018,,7.049837003334931,,10064685698.137108,1427648000
France,FRA,1802,,0.07578727629133677,,2238704,29539312
France,FRA,1804,,0.0732191910920042,,2176416,29724666
France,FRA,1810,,0.07003083070996989,,2121456,30293172
France,FRA,1811,,0.06750938460200114,,2051839.9999999998,30393404
France,FRA,1812,,0.07267940621851021,,2216720,30499974
France,FRA,1813,,0.0669062540996159,,2048176,30612624
France,FRA,1814,,0.06807828932986613,,2092144,30731442
France,FRA,1815,,0.07587701738158022,,2341296,30856458
France,FRA,1816,,0.08064444088154415,,2498848,30985992
France,FRA,1817,,0.08547741522515366,,2660064,31120080
France,FRA,1818,,0.07618986196249934,,2381600,31258752
France,FRA,1819,,0.08144285129974342,,2557472,31402044
France,FRA,1820,,0.09197746763009863,,2901888.0000000005,31549988
France,FRA,1821,,0.09500957222525341,,3011808,31700048
France,FRA,1822,,0.0994990763867698,,3169360.0000000005,31853160
France,FRA,1823,,0.09901942847316576,,3169360.0000000005,32007456
France,FRA,1824,,0.10935980440195102,,3517440.0000000005,32163920
France,FRA,1825,,0.12242602978763613,,3957120.0000000005,32322538
France,FRA,1826,,0.1258740018795104,,4089024.0000000005,32485056
France,FRA,1827,,0.1810033287893883,,5910032,32651510
France,FRA,1828,,0.1902220746786021,,6243456,32821932
France,FRA,1829,,0.1841085947925395,,6074912,32996352
France,FRA,1830,,0.19747609707485891,,6551232,33174810
France,FRA,1831,,0.18146341053939313,,6052928,33356190
France,FRA,1832,,0.19917827101025717,,6679472,33535144
France,FRA,1833,,0.21498596897155234,,7247392.000000001,33711000
France,FRA,1834,,0.2633050218793221,,8921840,33884048
France,FRA,1835,,0.271888054193152,,9258928.000000002,34054192
France,FRA,1836,,0.31083099823681315,,10636592,34219856
France,FRA,1837,,0.33013847637595123,,11351072,34382760
France,FRA,1838,,0.3435644116977473,,11867696.000000002,34542856
France,FRA,1839,,0.33345475470730684,,11570912,34700096
France,FRA,1840,,0.33849540586982285,,11798080,34854476
France,FRA,1841,,0.3948084571907055,,13820608.000000002,35005856
France,FRA,1842,,0.4132275034752871,,14527760,35156808
France,FRA,1843,,0.4120995695395563,,14549744,35306380
France,FRA,1844,,0.4304031979758367,,15260560,35456428
France,FRA,1845,,0.5009366960624615,,17836352.000000004,35606000
France,FRA,1846,,0.5182646358305862,,18528848,35751712
France,FRA,1847,,0.5806570680418217,,20840832,35891808
France,FRA,1848,,0.4632601126290171,,16689520.000000002,36026240
France,FRA,1849,,0.4808658022834604,,17385680,36154952
France,FRA,1850,,0.5407439194943567,,19617056.000000004,36277904
France,FRA,1851,,0.5505401764549313,,20038416.000000004,36397736
France,FRA,1852,,0.5906959849482663,,21569968,36516192
France,FRA,1853,,0.69167294280161,,25340224.000000004,36636136
France,FRA,1854,,0.7947921531003211,,29213072,36755612
France,FRA,1855,,0.8968466698673857,,33071264,36875048
France,FRA,1856,,0.9362646013698956,,34632128,36989680
France,FRA,1857,,0.9508247334883515,,35280656,37105320
France,FRA,1858,,0.929498000243958,,34595488.00000001,37219540
France,FRA,1859,,0.9367395108583099,,34991200,37354248
France,FRA,1860,,1.0178826491524329,,38131248,37461340
France,FRA,1861,,1.0989532627322693,,41241984,37528424
France,FRA,1862,,1.1579744510904975,,43524656.00000001,37586888
France,FRA,1863,,1.173676737636455,,44187840,37649072
France,FRA,1864,,1.2417507297571089,,46829584,37712548
France,FRA,1865,,1.3050567590869968,,49302784,37778268
France,FRA,1866,,1.4152114252787018,,53560352,37846184
France,FRA,1867,,1.43140535516556,,54278496.00000001,37919724
France,FRA,1868,,1.4613834709270093,,55531584.00000001,37999324
France,FRA,1869,,1.495212775119959,,56942224.00000001,38083024
France,FRA,1870,,1.3240001559325418,,50537552.00000001,38170352
France,FRA,1871,,1.3136540299684896,,50262751.99999999,38261788
France,FRA,1872,,1.5884126914933756,,60924992,38355896
France,FRA,1873,,1.7133915830995883,,65849408,38432200
France,FRA,1874,,1.6263225613498367,,62643408,38518440
France,FRA,1875,,1.6904624245114461,,65259504.00000001,38604528
France,FRA,1876,,1.6891563485063326,,65358432.00000001,38692944
France,FRA,1877,,1.6501747136695881,,63925808.00000001,38738812
France,FRA,1878,,1.681125220853863,,65222864.00000001,38797148
France,FRA,1879,,1.7358950028762616,,67498208,38883808
France,FRA,1880,,1.951832944704129,,76148912.00000001,39014052
