Total_land_use,Entity,Code,Year,Bovine_meat,Poultry_meat,Pigmeat,Mutton_Goat,Meat_Other,TOTAL_meat_consumed_per_capita,Total_population,Total_Consumption,dates,month
7718.78031939074,"United States",USA,2006,42.4,52.97,28.85,0.52,0.8,125.53999999999999,297759008,37380665864.32,January-2006,January
4105.834634931461,"United Kingdom",GBR,2014,17.39,28.29,22.79,4.39,1.48,74.34,65423000,4863545820,January-2014,January
9275.94881183366,"United States",USA,1970,52.27,21.44,29.64,1.36,1.13,105.84,209512992,22174855073.280003,January-1970,January
8411.388688336561,"United States",USA,1987,47.34,34.55,27.95,0.65,0.81,111.30000000000001,245052992,27274398009.600002,January-1987,January
7938.873622035841,"United States",USA,1989,44.17,37.49,29.64,0.69,0.76,112.75,249726000,28156606500,January-1989,January
6766.589459980802,"United States",USA,2012,36.96,49.52,27.21,0.41,0.81,114.91,314044000,36086796040,January-2012,January
429.74287308164,Vietnam,VNM,1966,2.04,1.76,7.25,0.03,0.07,11.15,38958000,434381700,January-1966,January
4244.4521431616195,"United Kingdom",GBR,2016,17.8,32.52,24.42,4.52,1.53,80.79,66298000,5356215420,January-2016,January
9302.11044401784,"United States",USA,1974,52.82,21.67,29.58,1.01,1.1,106.18,217115008,23053271549.440002,January-1974,January
421.89736140126,Vietnam,VNM,1970,2.07,1.6,6.17,0.03,0.06,9.93,43405000,431011650,January-1970,January
385.17671178791994,Vietnam,VNM,1979,1.91,1.57,5.2,0.03,0.08,8.79,53095000,466705049.99999994,January-1979,January
9386.19186518052,"United States",USA,1972,52.88,22.56,30.06,1.35,1.1,107.94999999999999,213270000,23022496499.999996,January-1972,January
7870.10028989148,"United States",USA,2000,43.5,47.38,29.54,0.54,0.72,121.67999999999999,281711008,34278595453.44,January-2000,January
6551.591821844901,"United States",USA,2015,35.18,54.67,29.72,0.48,0.81,120.86,320878016,38781317013.76,January-2015,January
413.12609642706,Vietnam,VNM,1972,2,1.89,6.05,0.04,0.08,10.059999999999999,45548000,458212879.99999994,January-1972,January
365.7613204504,Vietnam,VNM,1978,1.8,1.46,5.14,0.03,0.08,8.509999999999998,51959000,442171089.9999999,January-1978,January
484.9428237689001,Vietnam,VNM,1984,2.23,2.6,8.78,0.04,0.05,13.7,59513000,815328100,January-1984,January
499.3391082911,Vietnam,VNM,1985,2.3,2.37,9.03,0.05,0.06,13.81,60897000,840987570,January-1985,January
501.2283429050001,Vietnam,VNM,1987,2.22,2.57,10.26,0.05,0.16,15.260000000000002,63702000,972092520.0000001,January-1987,January
9241.153953101999,"United States",USA,1971,51.88,21.64,32.56,1.34,1.12,108.54000000000002,211384000,22943619360.000004,January-1971,January
9439.871470628661,"United States",USA,1978,54.09,24.09,27,0.69,1.03,106.9,225223008,24076339555.2,January-1978,January
8412.10295888028,"United States",USA,1980,47.32,26.38,32.95,0.69,0.97,108.31,229476000,24854545560,January-1980,January
8708.905620040361,"United States",USA,1986,49.21,32.06,27.76,0.71,0.84,110.58000000000001,242763008,26844733424.640003,January-1986,January
8354.49055499482,"United States",USA,1988,46.78,35.78,29.86,0.68,0.81,113.91000000000001,247372000,28178144520.000004,January-1988,January
409.98475145945997,Vietnam,VNM,1963,1.91,2.03,7.22,0.03,0.05,11.24,35721000,401504040,January-1963,January
353.2366857894,Vietnam,VNM,1977,1.73,1.46,5.04,0.03,0.08,8.34,50861000,424180740,January-1977,January
1706.8263007108603,Vietnam,VNM,2013,7.44,12.36,35,0.14,0.29,55.23,90753000,5012288190,January-2013,January
7550.883689133779,"United States",USA,1961,41.22,16.44,27.69,2.11,1.2,88.66,189570000,16807276200,January-1961,January
352.94263713928007,Vietnam,VNM,1976,1.73,1.53,4.97,0.03,0.07,8.33,49785000,414709050,January-1976,January
7818.50964438854,"United States",USA,1990,43.41,39.43,28.4,0.71,0.73,112.68,252120000,28408881600,January-1990,January
393.98707599754,Vietnam,VNM,1973,1.89,1.88,5.95,0.04,0.08,9.839999999999998,46604000,458583359.9999999,January-1973,January
544.2511536661001,Vietnam,VNM,1994,2.35,2.27,12.64,0.04,0.21,17.51,73651000,1289629010,January-1994,January
8391.44544813148,"United States",USA,1965,47,18.08,25.98,1.58,1.12,93.76,199734000,18727059840,January-1965,January
7661.85343025722,"United States",USA,2003,42.09,49.65,30.12,0.54,0.77,123.17000000000002,289816000,35696636720.00001,January-2003,January
463.56630655388005,Vietnam,VNM,1983,2.12,2.56,8.66,0.03,0.06,13.43,58148000,780927640,January-1983,January
7609.213019125559,"United States",USA,1962,41.55,16.3,28.39,2.1,1.11,89.44999999999999,192314000,17202487299.999996,January-1962,January
9052.74782298138,"United States",USA,1969,50.94,20.61,28.98,1.4,1.11,103.04,207659008,21397184184.32,January-1969,January
9564.821486377501,"United States",USA,1975,54.93,21.16,24.13,0.9,1.08,102.2,219080992,22390077382.4,January-1975,January
7726.6557912139215,"United States",USA,1997,42.85,45.04,27.82,0.53,0.64,116.88000000000001,271713984,31757930449.920002,January-1997,January
8786.60920670786,"United States",USA,1973,49.64,21.6,27.48,1.16,1.11,100.99000000000001,215179008,21730928017.920002,January-1973,January
523.6166506105001,Vietnam,VNM,1989,2.36,2.47,10.45,0.04,0.16,15.479999999999999,66550000,1030193999.9999999,January-1989,January
1101.9393058655799,Vietnam,VNM,2007,4.25,6.8,30.75,0.15,0.28,42.23,85420000,3607286599.9999995,January-2007,January
1363.32109876882,Vietnam,VNM,2010,5.38,11.66,33.99,0.19,0.3,51.519999999999996,87968000,4532111360,January-2010,January
1678.9364758021798,Vietnam,VNM,2011,7.17,15.59,34.39,0.14,0.3,57.589999999999996,88871000,5118080890,January-2011,January
412.0587618165,Vietnam,VNM,1964,1.94,1.75,7.14,0.03,0.05,10.91,36780000,401269800,January-1964,January
369.2373685929601,Vietnam,VNM,1975,1.83,1.45,5.02,0.03,0.06,8.39,48718000,408744020,January-1975,January
409.8337461839001,Vietnam,VNM,1981,1.92,2.04,7.04,0.03,0.07,11.1,55523000,616305300,January-1981,January
2525.721681221,Vietnam,VNM,2014,12.34,13.28,35.54,0.17,0.14,61.47,91714000,5637659580,January-2014,January
7808.21234732974,"United States",USA,1992,43.12,42.52,30.34,0.68,0.75,117.41000000000001,256991008,30173314249.280003,January-1992,January
7642.7695210887605,"United States",USA,2007,41.89,52.67,29.56,0.53,0.82,125.47,300608000,37717285760,January-2007,January
